"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"219";3;2023;287196,90625;186,4725494;210,2547607;30,0978031;137,9452057;18,104599;24,6050396;2023-03-01
"220";4;2023;287390,59375;186,5071259;210,270401;30,0996532;137,9997101;18,1097851;24,6100407;2023-04-01
"221";5;2023;290594,25;188,0426788;212,0100708;30,3941784;139,3180695;18,2945328;24,8568611;2023-05-01
"222";6;2023;292071,6875;188,7444763;213,0351868;30,5323143;139,9550018;18,3805275;24,935133;2023-06-01
"223";7;2023;292752,46875;189,0555267;213,5318146;30,60042;140,2649841;18,4216805;24,9554405;2023-07-01
"224";8;2023;293456,0625;189,3805847;214,0379486;30,6694965;140,5805054;18,4637623;24,9783936;2023-08-01
"225";9;2023;294192,90625;189,7233887;214,5633087;30,7409782;140,9077606;18,5075378;25,0029373;2023-09-01
"226";10;2023;294238,46875;189,7450104;214,5949707;30,745245;140,9274292;18,5101929;25,0061417;2023-10-01
"227";11;2023;294246,40625;189,7482147;214,5986481;30,7458801;140,9294891;18,5104065;25,006237;2023-11-01
"228";12;2023;294247,875;189,7484283;214,5986481;30,7458801;140,9295197;18,510416;25,0062771;2023-12-01
"229";1;2024;294249,125;189,7485657;214,5986481;30,7458801;140,9294434;18,5104218;25,0062923;2024-01-01
"230";2;2024;294250,46875;189,748642;214,5986481;30,7458801;140,9294128;18,5104313;25,0063152;2024-02-01
"231";3;2024;294253,15625;189,7488708;214,5986481;30,7458801;140,9293213;18,5104733;25,0063744;2024-03-01
"232";4;2024;294445,03125;189,7835999;214,61409;30,7477112;140,9828644;18,5156002;25,0113087;2024-04-01
"233";5;2024;297902,34375;191,4782104;216,4990387;31,0628586;142,4150696;18,7136593;25,2854099;2024-05-01
"234";6;2024;299559,6875;192,2637177;217,6394806;31,216013;143,121109;18,8093204;25,3727818;2024-06-01
"235";7;2024;300335,5625;192,619339;218,1973419;31,2921085;143,4679718;18,8556156;25,3993015;2024-07-01
"236";8;2024;301032,25;192,939209;218,6972961;31,3602581;143,7787628;18,8971252;25,4229641;2024-08-01
"237";9;2024;301756,9375;193,2741394;219,2128754;31,4303284;144,098999;18,9400234;25,4469471;2024-09-01
"238";10;2024;301801,125;193,2949982;219,2434998;31,434454;144,1179657;18,9425888;25,450079;2024-10-01
"239";11;2024;301808,84375;193,2980499;219,2472992;31,4351063;144,1200867;18,9428139;25,4501686;2024-11-01
"240";12;2024;301810,3125;193,2982635;219,2472992;31,4351063;144,1201324;18,9428234;25,4502087;2024-12-01
"241";1;2025;301811,5625;193,2983551;219,2472992;31,4351063;144,1200562;18,9428291;25,4502239;2025-01-01
"242";2;2025;301812,875;193,2984619;219,2472992;31,4351063;144,1200256;18,9428387;25,4502468;2025-02-01
"243";3;2025;301815,5625;193,2986755;219,2472992;31,4351063;144,1199188;18,9428768;25,4503098;2025-03-01
"244";4;2025;302009;193,3347168;219,2628784;31,4369526;144,174057;18,9480457;25,4552746;2025-04-01
"245";5;2025;305490,78125;195,0686035;221,161911;31,754734;145,6117706;19,1477642;25,7302704;2025-05-01
"246";6;2025;307077,09375;195,8204346;222,2565613;31,9018955;146,2901917;19,2395725;25,8025169;2025-06-01
"247";7;2025;307854,28125;196,1771545;222,8158417;31,9782181;146,6381989;19,2860031;25,8254566;2025-07-01
"248";8;2025;308549,75;196,4968719;223,3154144;32,0463486;146,9490356;19,3274975;25,8490734;2025-08-01
"249";9;2025;31714,2695312;20,050787;22,9367046;3,2865944;15,0707073;1,9832534;2,6230543;2025-09-01
"250";10;2025;31724,4824219;20,0550594;22,9448643;3,2877469;15,0758343;1,9839146;2,6233282;2025-10-01
"251";11;2025;31734,078125;20,0590363;22,9526215;3,2888455;15,0807114;1,9845418;2,623507;2025-11-01
"252";12;2025;31747,6191406;20,0649376;22,9629936;3,2902899;15,0871992;1,9853903;2,6237411;2025-12-01
"253";1;2026;31751,3183594;20,06633;22,9650097;3,2905269;15,0881596;1,9855441;2,6239336;2026-01-01
"254";2;2026;31755,0175781;20,0677261;22,9670258;3,2907634;15,0891209;1,9856976;2,6241264;2026-02-01
"255";3;2026;31762,4140625;20,0705185;22,9710598;3,2912359;15,0910416;1,9860045;2,6245124;2026-03-01
"256";4;2026;31854,8710938;20,105402;23,0214844;3,297148;15,1150379;1,9898438;2,6293328;2026-04-01
"257";5;2026;32039,7832031;20,1751766;23,1223278;3,3089726;15,1630287;1,9975222;2,6389732;2026-05-01
"258";6;2026;32158,125;20,2198296;23,1868706;3,3165402;15,1937437;2,0024364;2,6451433;2026-06-01
"259";7;2026;32276,46875;20,2644844;23,2514133;3,3241072;15,2244606;2,0073507;2,6513133;2026-07-01
"260";8;2026;32380,0195312;20,3035564;23,307888;3,330729;15,2513361;2,0116506;2,6567123;2026-08-01
"261";9;2026;32476,1738281;20,3398399;23,3603287;3,3368776;15,2762928;2,0156431;2,6617253;2026-09-01
"262";10;2026;32479,875;20,3412361;23,3623466;3,3371146;15,2772503;2,0157969;2,6619182;2026-10-01
"263";11;2026;32483,5742188;20,3426323;23,3643627;3,3373511;15,2782116;2,0159504;2,6621108;2026-11-01
"264";12;2026;32487,2695312;20,3440266;23,3663788;3,3375876;15,2791729;2,0161037;2,6623039;2026-12-01
"265";1;2027;32490,9726562;20,3454227;23,3683949;3,3378236;15,2801323;2,0162578;2,6624966;2027-01-01
"266";2;2027;32494,6699219;20,346817;23,3704128;3,3380606;15,2810926;2,0164111;2,6626897;2027-02-01
"267";3;2027;32502,0664062;20,3496094;23,3744469;3,3385336;15,2830124;2,0167184;2,663075;2027-03-01
"268";4;2027;32594,5214844;20,3844986;23,4248695;3,3444457;15,3070087;2,0205574;2,6678956;2027-04-01
"269";5;2027;32779,4335938;20,4542694;23,5257187;3,3562696;15,3550014;2,0282359;2,677536;2027-05-01
"270";6;2027;32897,7773438;20,4989243;23,5902576;3,363837;15,3857155;2,03315;2,683706;2027-06-01
"271";7;2027;33016,125;20,5435772;23,6548004;3,3714046;15,4164305;2,0380642;2,6898761;2027-07-01
"272";8;2027;33119,671875;20,5826492;23,7112751;3,3780262;15,4433069;2,0423644;2,6952751;2027-08-01
"273";9;2027;33215,828125;20,6189308;23,7637138;3,3841748;15,4682617;2,0463569;2,7002881;2027-09-01
"274";10;2027;33219,5273438;20,6203289;23,7657318;3,3844118;15,469223;2,0465105;2,7004809;2027-10-01
"275";11;2027;33223,2265625;20,6217213;23,7677479;3,3846483;15,4701834;2,046664;2,7006741;2027-11-01
"276";12;2027;33226,9257812;20,6231155;23,7697639;3,3848844;15,4711428;2,0468178;2,7008665;2027-12-01
"277";1;2028;33230,625;20,6245136;23,7717838;3,3851209;15,4721031;2,0469713;2,7010591;2028-01-01
"278";2;2028;33234,3203125;20,6259079;23,7737999;3,3853574;15,4730635;2,0471246;2,7012525;2028-02-01
"279";3;2028;33241,71875;20,6286983;23,7778339;3,3858309;15,4749842;2,0474319;2,7016377;2028-03-01
"280";4;2028;33334,1757812;20,6635838;23,8282528;3,3917429;15,4989805;2,051271;2,7064579;2028-04-01
"281";5;2028;33519,0859375;20,7333565;23,9291019;3,4035671;15,5469732;2,0589495;2,716099;2028-05-01
"282";6;2028;33637,4296875;20,7780094;23,9936447;3,4111342;15,5776882;2,0638635;2,7222688;2028-06-01
"283";7;2028;33755,7734375;20,8226643;24,0581875;3,4187019;15,6084013;2,0687776;2,7284386;2028-07-01
"284";8;2028;33859,328125;20,8617344;24,1146622;3,425324;15,6352787;2,0730777;2,7338376;2028-08-01
"285";9;2028;33955,4804688;20,898016;24,1671028;3,4314725;15,6602345;2,0770705;2,7388511;2028-09-01
"286";10;2028;33959,1796875;20,8994122;24,1691208;3,4317091;15,6611958;2,077224;2,7390435;2028-10-01
"287";11;2028;33962,8789062;20,9008083;24,1711369;3,4319451;15,6621542;2,0773776;2,7392366;2028-11-01
"288";12;2028;33966,578125;20,9022026;24,1731529;3,4321816;15,6631155;2,0775313;2,7394292;2028-12-01
"289";1;2029;33970,2773438;20,9035988;24,1751709;3,4324181;15,6640749;2,0776849;2,7396224;2029-01-01
"290";2;2029;33973,9765625;20,904995;24,177187;3,4326546;15,6650343;2,0778384;2,739815;2029-02-01
"291";3;2029;33981,3710938;20,9077854;24,1812229;3,4331279;15,666954;2,0781455;2,7402005;2029-03-01
"292";4;2029;34073,828125;20,9426708;24,2316418;3,4390402;15,6909513;2,081985;2,7450209;2029-04-01
"293";5;2029;34258,7421875;21,0124435;24,3324909;3,4508643;15,7389431;2,0896633;2,7546618;2029-05-01
"294";6;2029;34377,0859375;21,0570965;24,3970318;3,458432;15,76966;2,0945776;2,7608318;2029-06-01
"295";7;2029;34495,4257812;21,1017532;24,4615765;3,4659991;15,8003731;2,0994914;2,7670019;2029-07-01
"296";8;2029;34598,9765625;21,1408253;24,5180473;3,4726212;15,8272486;2,1037915;2,7724006;2029-08-01
"297";9;2029;34695,1328125;21,1771069;24,5704899;3,4787693;15,8522043;2,1077843;2,7774138;2029-09-01
"298";10;2029;34698,8320312;21,178503;24,572506;3,4790056;15,8531637;2,1079378;2,7776067;2029-10-01
"299";11;2029;34702,53125;21,1798954;24,574522;3,4792421;15,854125;2,1080911;2,7777996;2029-11-01
"300";12;2029;34706,2304688;21,1812935;24,5765419;3,4794786;15,8550844;2,1082449;2,7779927;2029-12-01
"301";1;2030;34709,9296875;21,1826878;24,5785599;3,4797153;15,8560448;2,1083984;2,7781856;2030-01-01
"302";2;2030;34713,6289062;21,184082;24,5805759;3,4799519;15,8570061;2,1085522;2,7783782;2030-02-01
"303";3;2030;34721,0234375;21,1868763;24,58461;3,4804244;15,8589258;2,1088593;2,7787635;2030-03-01
"304";4;2030;34813,4804688;21,2217617;24,6350346;3,4863367;15,8829203;2,1126986;2,7835844;2030-04-01
"305";5;2030;34998,390625;21,2915325;24,7358818;3,4981611;15,9309158;2,1203768;2,793225;2030-05-01
"306";6;2030;35116,734375;21,3361893;24,8004246;3,5057292;15,9616299;2,1252909;2,7993951;2030-06-01
"307";7;2030;35235,078125;21,3808384;24,8649635;3,5132964;15,9923439;2,1302052;2,8055651;2030-07-01
"308";8;2030;35338,6328125;21,4199123;24,921442;3,519918;16,0192223;2,134505;2,8109639;2030-08-01
"309";9;2030;35434,7851562;21,4561939;24,9738789;3,5260665;16,0441761;2,1384978;2,8159773;2030-09-01
"310";10;2030;35438,484375;21,4575901;24,9758968;3,5263031;16,0451355;2,1386514;2,8161697;2030-10-01
"311";11;2030;35442,1835938;21,4589863;24,9779148;3,5265396;16,0460968;2,1388049;2,8163626;2030-11-01
"312";12;2030;35445,8828125;21,4603806;24,9799328;3,5267766;16,0470562;2,1389585;2,8165557;2030-12-01
"313";1;2031;35464,375;21,4673595;24,990015;3,5279589;16,051857;2,1397262;2,8175197;2031-01-01
"314";2;2031;35482,8671875;21,4743366;25,0001011;3,5291414;16,0566559;2,1404941;2,8184838;2031-02-01
"315";3;2031;35519,8476562;21,4882908;25,0202694;3,5315065;16,0662537;2,1420298;2,8204119;2031-03-01
"316";4;2031;35982,1289062;21,6627216;25,2723866;3,5610669;16,1862335;2,1612258;2,8445137;2031-04-01
"317";5;2031;36906,6875;22,0115814;25,7766247;3,6201885;16,426199;2,1996176;2,8927171;2031-05-01
"318";6;2031;37498,4101562;22,234848;26,0993328;3,658026;16,5797749;2,2241886;2,9235675;2031-06-01
"319";7;2031;38090,1289062;22,4581203;26,4220428;3,695864;16,7333508;2,2487593;2,9544179;2031-07-01
"320";8;2031;38607,8867188;22,6534805;26,7044144;3,728972;16,8677292;2,2702587;2,9814122;2031-08-01
"321";9;2031;39088,65625;22,8348885;26,9666157;3,7597151;16,9925098;2,2902224;3,0064783;2031-09-01
"322";10;2031;39107,1445312;22,8418694;26,9767017;3,7608976;16,9973106;2,2909906;3,0074422;2031-10-01
"323";11;2031;39125,640625;22,8488445;26,9867878;3,7620804;17,0021076;2,2917583;3,0084062;2031-11-01
"324";12;2031;39144,1328125;22,8558235;26,9968681;3,763263;17,0069084;2,2925262;3,0093703;2031-12-01
"325";1;2032;39171,4765625;22,8676071;27,0128708;3,7652183;17,0149593;2,2937524;3,0110221;2032-01-01
"326";2;2032;39198,8203125;22,8793888;27,0288734;3,7671733;17,0230141;2,2949789;3,0126739;2032-02-01
"327";3;2032;39253,5117188;22,9029541;27,0608768;3,7710843;17,0391178;2,2974317;3,0159774;2032-03-01
"328";4;2032;39937,125;23,1975193;27,4609299;3,8199708;17,2404423;2,3280923;3,0572727;2032-04-01
"329";5;2032;41304,3554688;23,7866478;28,2610321;3,9177437;17,6430817;2,3894131;3,1398623;2032-05-01
"330";6;2032;42179,3828125;24,1636925;28,7730961;3,9803185;17,9007702;2,4286585;3,1927202;2032-06-01
"331";7;2032;43054,4101562;24,5407372;29,285162;4,0428934;18,1584606;2,4679039;3,2455778;2032-07-01
"332";8;2032;43820,0585938;24,8706455;29,7332211;4,0976467;18,3839378;2,5022438;3,2918284;2032-08-01
"333";9;2032;44531,0195312;25,1769943;30,1492748;4,1484885;18,5933094;2,5341306;3,3347754;2032-09-01
"334";10;2032;44558,359375;25,188776;30,1652832;4,1504436;18,6013641;2,535357;3,3364272;2032-10-01
"335";11;2032;44585,7070312;25,2005615;30,181284;4,1523991;18,6094151;2,5365837;3,338079;2032-11-01
"336";12;2032;44613,0507812;25,2123432;30,1972866;4,1543546;18,6174679;2,5378098;3,3397303;2032-12-01
"337";1;2033;44643,8867188;25,2249508;30,2132435;4,1570139;18,626503;2,5393965;3,341193;2033-01-01
"338";2;2033;44646,8007812;25,2277412;30,2132435;4,1577868;18,629612;2,5397375;3,3417444;2033-02-01
"339";3;2033;44652,625;25,2312469;30,2132435;4,1593308;18,6298542;2,5404203;3,3426702;2033-03-01
"340";4;2033;44845,3046875;25,329052;30,2392483;4,1765504;18,6672993;2,5507705;3,3553901;2033-04-01
"341";5;2033;46133,015625;25,8711834;30,7669353;4,2459655;19,0241508;2,6107101;3,4210074;2033-05-01
"342";6;2033;47033,8203125;26,2182751;31,3238201;4,3171229;19,3166771;2,6466315;3,4552066;2033-06-01
"343";7;2033;47990,703125;26,6149635;31,9106178;4,3919344;19,6249428;2,6879785;3,4903781;2033-07-01
"344";8;2033;48868,6523438;26,9807434;32,4907837;4,467382;19,9432926;2,7233896;3,5233393;2033-08-01
"345";9;2033;49713,5507812;27,3340206;33,0461731;4,5387793;20,230217;2,7585759;3,558991;2033-09-01
"346";10;2033;49716,1875;27,3388901;33,047966;4,5387793;20,2301311;2,7587888;3,5596871;2033-10-01
"347";11;2033;49718,6171875;27,3397503;33,047966;4,5387797;20,2299786;2,758811;3,5599053;2033-11-01
"348";12;2033;49721,390625;27,3399487;33,047966;4,5387797;20,2299366;2,7588189;3,5599368;2033-12-01
"349";1;2034;49725,7617188;27,3399906;33,047966;4,5387793;20,2299328;2,7588208;3,5599434;2034-01-01
"350";2;2034;49730,125;27,3400364;33,047966;4,5387793;20,2299309;2,7588241;3,5599532;2034-02-01
"351";3;2034;49738,8515625;27,3401585;33,0479698;4,5387797;20,2299252;2,7588413;3,5599844;2034-03-01
"352";4;2034;49863,3359375;27,3485432;33,0535698;4,5392776;20,2357082;2,7598715;3,5613029;2034-04-01
"353";5;2034;50306,8320312;27,4742374;33,1715698;4,5507154;20,2784958;2,7666032;3,5691986;2034-05-01
"354";6;2034;51264,7890625;27,8640594;33,763958;4,6310892;20,6185284;2,8086839;3,6064069;2034-06-01
"355";7;2034;52229,203125;28,3247585;34,3607483;4,7121911;20,9573593;2,8534238;3,6531281;2034-07-01
"356";8;2034;53109,5703125;28,7482624;34,9814491;4,7967548;21,3115101;2,8916302;3,6864507;2034-08-01
"357";9;2034;53936,0859375;29,1465664;35,5201454;4,8688297;21,6122246;2,9284391;3,7211444;2034-09-01
"358";10;2034;53940,3359375;29,1521835;35,5201454;4,8688297;21,6121826;2,9286959;3,7222054;2034-10-01
"359";11;2034;53944,375;29,1528053;35,5201454;4,8688297;21,6120548;2,9287233;3,7223322;2034-11-01
"360";12;2034;53948,6484375;29,153019;35,5201454;4,8688297;21,6120148;2,9287331;3,7223651;2034-12-01
"361";1;2035;53954,4726562;29,1530628;35,5201454;4,8688297;21,6120148;2,9287357;3,7223725;2035-01-01
"362";2;2035;53960,2929688;29,1531086;35,5201454;4,8688297;21,612009;2,92874;3,722383;2035-02-01
"363";3;2035;53971,9375;29,1532421;35,5201454;4,8688297;21,6120071;2,928762;3,722419;2035-03-01
"364";4;2035;54132,921875;29,1638145;35,5267792;4,8694572;21,6188908;2,9300756;3,7240226;2035-04-01
"365";5;2035;54644,7265625;29,3097935;35,6592979;4,8831749;21,6709747;2,9381571;3,733252;2035-05-01
"366";6;2035;55624,7890625;29,8353119;36,2703552;4,9713507;22,0486641;2,9761324;3,7727652;2035-06-01
"367";7;2035;56602,3085938;30,3591614;36,881691;5,0597873;22,422718;3,0249565;3,8111858;2035-07-01
"368";8;2035;57421,2695312;30,7934322;37,476696;5,1466336;22,7898273;3,063906;3,8434618;2035-08-01
"369";9;2035;58094,6679688;31,1390324;37,9420242;5,2138166;23,0712967;3,0973644;3,8736913;2035-09-01
"370";10;2035;58100,4765625;31,1443272;37,9420242;5,2138166;23,0712872;3,0976524;3,8747828;2035-10-01
"371";11;2035;58106,046875;31,1449337;37,9420242;5,2138166;23,0711746;3,097683;3,8748963;2035-11-01
"372";12;2035;58111,796875;31,145155;37,9420242;5,2138166;23,0711403;3,0976942;3,8749297;2035-12-01
"373";1;2036;58118,6328125;31,1452007;37,9420242;5,2138166;23,0711384;3,0976968;3,8749371;2036-01-01
"374";2;2036;58125,4609375;31,1452541;37,9420242;5,2138166;23,0711365;3,0977023;3,874948;2036-02-01
"375";3;2036;58139,1210938;31,1453991;37,9420242;5,2138166;23,0711288;3,0977285;3,8749878;2036-03-01
"376";4;2036;58325,8046875;31,157774;37,949295;5,2145457;23,0792255;3,0992765;3,8768048;2036-04-01
"377";5;2036;58893,4804688;31,3278065;38,0932884;5,2303824;23,1402721;3,1087122;3,8872533;2036-05-01
"378";6;2036;59891,2070312;31,9142075;38,7232399;5,3264608;23,5564003;3,150239;3,929117;2036-06-01
"379";7;2036;60888,4023438;32,5002022;39,3547478;5,4230275;23,9695454;3,2037699;3,9689801;2036-07-01
"380";8;2036;61674,4335938;32,9478226;39,9425049;5,5140781;24,3573875;3,2445059;4,001286;2036-08-01
"381";9;2036;62209,15625;33,2165527;40,3439293;5,5762148;24,6166019;3,2745299;4,0276194;2036-09-01
"382";10;2036;62215,9921875;33,2214203;40,3439293;5,5762148;24,6166096;3,2748263;4,0286403;2036-10-01
"383";11;2036;62222,6171875;33,2219887;40,3439293;5,5762148;24,6164989;3,2748575;4,0287452;2036-11-01
"384";12;2036;62229,3945312;33,2221985;40,3439293;5,5762148;24,6164684;3,2748687;4,0287781;2036-12-01
"385";1;2037;62237,0078125;33,2222519;40,3439293;5,5762148;24,6164646;3,2748721;4,0287857;2037-01-01
"386";2;2037;62244,6171875;33,2223053;40,3439293;5,5762148;24,6164608;3,2748787;4,0287981;2037-02-01
"387";3;2037;62259,8515625;33,2224655;40,3439293;5,5762148;24,616457;3,27491;4,0288434;2037-03-01
"388";4;2037;62468,2617188;33,2373924;40,3522339;5,577086;24,6263752;3,2767842;4,030982;2037-04-01
"389";5;2037;63109,6640625;33,4486313;40,5198708;5,5965376;24,7024174;3,2886193;4,0437322;2037-05-01
"390";6;2037;64129,515625;34,0781975;41,1761322;5,7006044;25,1558495;3,3336122;4,0881453;2037-06-01
"391";7;2037;65022,9257812;34,6051712;41,7718277;5,7960281;25,5635948;3,3857162;4,1250286;2037-07-01
"392";8;2037;65799,9921875;35,0625038;42,3698273;5,89254;25,9762039;3,4287546;4,1579399;2037-08-01
"393";9;2037;66351,2265625;35,3489685;42,7899323;5,9599066;26,2583942;3,4612937;4,1852393;2037-09-01
"394";10;2037;66358,84375;35,3535614;42,7899323;5,9599066;26,2584095;3,4615996;4,1862164;2037-10-01
"395";11;2037;66366,2734375;35,3540993;42,7899399;5,9599066;26,2583046;3,461632;4,186317;2037-11-01
"396";12;2037;66373,84375;35,3543053;42,7899323;5,9599066;26,2582722;3,4616439;4,186348;2037-12-01
"397";1;2038;66381,7890625;35,3543625;42,7899323;5,9599066;26,2582645;3,4616475;4,1863565;2038-01-01
"398";2;2038;66389,7421875;35,3544197;42,7899323;5,9599066;26,2582645;3,4616547;4,1863685;2038-02-01
"399";3;2038;66405,640625;35,3545914;42,7899323;5,9599066;26,258255;3,4616895;4,1864171;2038-03-01
"400";4;2038;66624,5703125;35,3711319;42,79879;5,9608674;26,2697582;3,4637728;4,1887469;2038-04-01
"401";5;2038;67318,1328125;35,6191444;42,9838333;5,9831128;26,3577175;3,4775343;4,2032576;2038-05-01
"402";6;2038;68434,8125;36,3421364;43,7091942;6,100966;26,8757114;3,5288832;4,2529016;2038-06-01
"403";7;2038;69518,5703125;37,0375061;44,4202423;6,2170019;27,3790855;3,5935376;4,2933736;2038-07-01
"404";8;2038;70350,671875;37,5485306;45,0691452;6,3244123;27,8416691;3,6417422;4,3290796;2038-08-01
"405";9;2038;70892,7265625;37,8296356;45,4956322;6,3946877;28,1362133;3,6754899;4,3548703;2038-09-01
"406";10;2038;70900,6875;37,8339081;45,4956322;6,3946877;28,1362305;3,6757934;4,3557878;2038-10-01
"407";11;2038;70908,453125;37,834404;45,4956322;6,3946877;28,1361256;3,6758254;4,3558812;2038-11-01
"408";12;2038;70916,359375;37,8346024;45,4956322;6,3946877;28,1360912;3,6758373;4,3559108;2038-12-01
"409";1;2039;70924,203125;37,8346596;45,4956322;6,3946877;28,1360893;3,6758411;4,3559198;2039-01-01
"410";2;2039;70932,0390625;37,8347168;45,4956322;6,3946877;28,1360874;3,675849;4,3559327;2039-02-01
"411";3;2039;70947,71875;37,8348961;45,4956322;6,3946877;28,1360798;3,6758871;4,3559837;2039-03-01
"412";4;2039;71167,28125;37,8528061;45,5049934;6,3957233;28,1494923;3,6781507;4,3584828;2039-04-01
"413";5;2039;71916,3203125;38,1494026;45,713356;6,4214129;28,2522755;3,6944103;4,3753004;2039-05-01
"414";6;2039;72938,6640625;38,7905807;46,4127274;6,5372567;28,7591953;3,7442231;4,4092245;2039-06-01
"415";7;2039;73607,1796875;39,1376228;46,9255371;6,6243777;29,1254005;3,7897863;4,4361711;2039-07-01
"416";8;2039;74077,359375;39,3458824;47,3725891;6,7019377;29,4461365;3,821924;4,4598975;2039-08-01
"417";9;2039;74498,859375;39,5267105;47,7429199;6,7646747;29,7041912;3,8508766;4,4806685;2039-09-01
"418";10;2039;74506,7109375;39,5303574;47,7429199;6,7646747;29,7042141;3,8511693;4,4815102;2039-10-01
"419";11;2039;74514,3671875;39,5308113;47,7429199;6,7646747;29,7041016;3,8511994;4,4815965;2039-11-01
"420";12;2039;74522,15625;39,5309944;47,7429199;6,7646747;29,704073;3,8512106;4,4816236;2039-12-01
"421";1;2040;74529,875;39,5310555;47,7429199;6,7646747;29,7040653;3,8512149;4,4816322;2040-01-01
"422";2;2040;74537,609375;39,5311127;47,7429199;6,7646747;29,7040653;3,8512235;4,4816465;2040-02-01
"423";3;2040;74553,0625;39,5313034;47,7429199;6,7646747;29,7040558;3,8512647;4,4817009;2040-03-01
"424";4;2040;74774,109375;39,5508728;47,7529755;6,7658024;29,719593;3,853745;4,484417;2040-04-01
"425";5;2040;75597,8828125;39,9057884;47,9936485;6,7960563;29,8419342;3,8733652;4,504385;2040-05-01
"426";6;2040;76509,96875;40,4454117;48,6534348;6,9067416;30,3222637;3,9201219;4,5347571;2040-06-01
"427";7;2040;77046,734375;40,6803169;49,1081619;6,9855461;30,6477661;3,9598849;4,5571651;2040-07-01
"428";8;2040;77501,3984375;40,8736687;49,5580826;7,0643458;30,9725952;3,9922481;4,5798922;2040-08-01
"429";9;2040;77940,234375;41,0667305;49,9483452;7,1306958;31,2463245;4,0229249;4,6004806;2040-09-01
"430";10;2040;77947,96875;41,0703545;49,9483452;7,1306958;31,2463512;4,0232096;4,6012783;2040-10-01
"431";11;2040;77955,5;41,0707855;49,9483452;7,1306958;31,2462387;4,0232391;4,6013589;2040-11-01
"432";12;2040;77963,1796875;41,0709572;49,9483452;7,1306958;31,2462044;4,0232501;4,6013851;2040-12-01
"433";1;2041;77970,3359375;41,0710144;49,9483452;7,1306958;31,2461967;4,0232544;4,6013947;2041-01-01
"434";2;2041;77977,5078125;41,0710754;49,9483452;7,1306958;31,2461948;4,0232635;4,601409;2041-02-01
"435";3;2041;77991,828125;41,07127;49,9483452;7,1306958;31,2461834;4,0233068;4,6014643;2041-03-01
"436";4;2041;78203,78125;41,0915947;49,9586449;7,1318617;31,2639122;4,0258923;4,6042757;2041-04-01
"437";5;2041;79099,3046875;41,5125008;50,2323875;7,1668339;31,4071827;4,0492697;4,6276636;2041-05-01
"438";6;2041;80066,6015625;42,0908737;50,9378204;7,2850661;31,9224606;4,0995183;4,6684752;2041-06-01
"439";7;2041;80810,59375;42,494194;51,5176468;7,3838429;32,3414955;4,151741;4,6955566;2041-07-01
"440";8;2041;81495,203125;42,8734589;52,1262856;7,4882045;32,786026;4,1971636;4,7250013;2041-08-01
"441";9;2041;81979,21875;43,1067123;52,548378;7,5595617;33,083374;4,2306843;4,7460308;2041-09-01
"442";10;2041;81986,3984375;43,109684;52,548378;7,5595617;33,0834007;4,230947;4,7467413;2041-10-01
"443";11;2041;81993,359375;43,1100693;52,548378;7,5595617;33,0832825;4,2309747;4,7468152;2041-11-01
"444";12;2041;82000,46875;43,1102219;52,548378;7,5595617;33,083252;4,2309847;4,7468386;2041-12-01
