"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"445";1;2042;82007,0625;43,1102791;52,548378;7,5595617;33,0832443;4,230989;4,7468472;2042-01-01
"446";2;2042;82013,671875;43,1103477;52,548378;7,5595617;33,0832405;4,230998;4,7468615;2042-02-01
"447";3;2042;82026,875;43,1105309;52,548378;7,5595617;33,0832253;4,2310414;4,7469168;2042-03-01
"448";4;2042;82229,890625;43,1311607;52,5587921;7,5607433;33,1027985;4,2336764;4,7497702;2042-04-01
"449";5;2042;83039,171875;43,4886742;52,8301544;7,5960317;33,2468414;4,2572684;4,7734075;2042-05-01
"450";6;2042;83825,1484375;43,9176826;53,4431343;7,6994996;33,6919861;4,3001661;4,798099;2042-06-01
"451";7;2042;84608,7109375;44,3448868;54,0574036;7,8035793;34,1356239;4,3555226;4,824945;2042-07-01
"452";8;2042;85085,796875;44,5629425;54,5350685;7,8834643;34,4820747;4,3901124;4,8468881;2042-08-01
"453";9;2042;85543,71875;44,7765503;54,947052;7,9563656;34,7715492;4,4225817;4,8661981;2042-09-01
"454";10;2042;85550,328125;44,7791595;54,947052;7,9563656;34,7715759;4,4228249;4,8668423;2042-10-01
"455";11;2042;85556,7109375;44,7794991;54,947052;7,956367;34,7714577;4,4228497;4,8669095;2042-11-01
"456";12;2042;85563,25;44,7796402;54,947052;7,956367;34,7714195;4,4228592;4,8669305;2042-12-01
"457";1;2043;85569,40625;44,7797012;54,947052;7,956367;34,7714119;4,4228635;4,8669395;2043-01-01
"458";2;2043;85575,5546875;44,7797623;54,947052;7,956367;34,7714081;4,422873;4,8669543;2043-02-01
"459";3;2043;85587,859375;44,779953;54,947052;7,956367;34,7713966;4,4229159;4,8670096;2043-03-01
"460";4;2043;85784,7578125;44,8009605;54,9576263;7,9575677;34,7927361;4,4256139;4,8699188;2043-04-01
"461";5;2043;86639,71875;45,1925697;55,2554855;7,9966536;34,9534454;4,4522982;4,8963695;2043-05-01
"462";6;2043;87273,4453125;45,505188;55,7847939;8,08673;35,335743;4,4886608;4,9239535;2043-06-01
"463";7;2043;87799,6015625;45,7407532;56,2506638;8,1671667;35,6697769;4,5293055;4,9436083;2043-07-01
"464";8;2043;88290,6640625;45,9688492;56,7438812;8,2460146;36,0147285;4,5650454;4,9659071;2043-08-01
"465";9;2043;88760,0390625;46,1902428;57,1676712;8,3206224;36,3241348;4,5984044;4,9854116;2043-09-01
"466";10;2043;88766,203125;46,1927643;57,1676712;8,3207874;36,3241577;4,5986314;4,9860101;2043-10-01
"467";11;2043;88772,1171875;46,1930695;57,1676712;8,3207874;36,3240356;4,5986547;4,9860721;2043-11-01
"468";12;2043;88778,203125;46,193203;57,1676712;8,3207874;36,3239975;4,5986633;4,9860916;2043-12-01
"469";1;2044;88783,7890625;46,1932602;57,1676712;8,3207874;36,3239899;4,5986671;4,9861016;2044-01-01
"470";2;2044;88789,3828125;46,1933174;57,1676712;8,3207884;36,3239822;4,5986767;4,9861155;2044-02-01
"471";3;2044;88800,5625;46,1934967;57,1676712;8,3207884;36,3239708;4,5987186;4,9861689;2044-03-01
"472";4;2044;88988,6875;46,2132721;57,178093;8,3219671;36,3468704;4,6013832;4,9890332;2044-04-01
"473";5;2044;89894,984375;46,6407852;57,5006027;8,364336;36,5223618;4,6309237;5,0180011;2044-05-01
"474";6;2044;91095,390625;47,337986;58,3877449;8,5098858;37,1630211;4,6938119;5,0776229;2044-06-01
"475";7;2044;91700,953125;47,6290321;58,9053192;8,597949;37,5332069;4,7392664;5,0984163;2044-07-01
"476";8;2044;92207,40625;47,8676987;59,4122772;8,6752424;37,8734245;4,7759533;5,120244;2044-08-01
"477";9;2044;92690,2265625;48,0978851;59,8468208;8,7482977;38,1955452;4,8100653;5,1393695;2044-09-01
"478";10;2044;92695,8203125;48,1001244;59,8468208;8,7487202;38,1958313;4,8102732;5,1399169;2044-10-01
"479";11;2044;92701,1640625;48,1004028;59,8468208;8,7487202;38,1957016;4,8102942;5,1399741;2044-11-01
"480";12;2044;92706,6796875;48,1005211;59,8468208;8,7487202;38,1956596;4,8103023;5,1399918;2044-12-01
"481";1;2045;92711,7109375;48,1005783;59,8468208;8,7487202;38,195652;4,8103061;5,1400008;2045-01-01
"482";2;2045;92716,734375;48,1006355;59,8468208;8,7487202;38,1956482;4,8103147;5,1400142;2045-02-01
"483";3;2045;92726,796875;48,1008034;59,8468208;8,7487202;38,1956291;4,8103547;5,1400657;2045-03-01
"484";4;2045;92906,203125;48,1201935;59,8570633;8,7498789;38,220089;4,8129959;5,1428895;2045-04-01
"485";5;2045;93882,625;48,5950584;60,2127151;8,7968874;38,4165611;4,8466139;5,1754365;2045-05-01
"486";6;2045;95002,375;49,2234039;61,0577278;8,9352093;39,0236626;4,9060712;5,2319713;2045-06-01
"487";7;2045;95552,25;49,4781113;61,5401649;9,0171061;39,3676643;4,9481106;5,250598;2045-07-01
"488";8;2045;96069,875;49,7249146;62,0439415;9,0924444;39,7012215;4,9854622;5,2722983;2045-08-01
"489";9;2045;96562,265625;49,9617805;62,4967766;9,1635818;40,0166626;5,0200634;5,2912998;2045-09-01
"490";10;2045;96567,3046875;49,9637871;62,4967766;9,1641903;40,0177536;5,0202513;5,2917991;2045-10-01
"491";11;2045;96572,0625;49,9640388;62,4967766;9,1641903;40,0176163;5,0202699;5,291851;2045-11-01
"492";12;2045;96577,015625;49,9641418;62,4967766;9,1641903;40,0175819;5,020277;5,2918673;2045-12-01
"493";1;2046;96581,703125;49,9641991;62,4967766;9,1641903;40,0175705;5,0202813;5,2918754;2046-01-01
"494";2;2046;96586,3984375;49,9642525;62,4967766;9,1641903;40,0175629;5,0202894;5,2918887;2046-02-01
"495";3;2046;96595,7734375;49,9644203;62,4967766;9,1641903;40,0175476;5,020329;5,2919397;2046-03-01
"496";4;2046;96771,046875;49,984581;62,5069771;9,1653414;40,0431633;5,0229692;5,2947516;2046-04-01
"497";5;2046;97766,25;50,4670868;62,8797302;9,2149286;40,2510529;5,058867;5,3293071;2046-05-01
"498";6;2046;99285,203125;51,3359604;63,9920044;9,3905916;41,0476913;5,1376987;5,4032106;2046-06-01
"499";7;2046;100308,5546875;51,8901253;64,7856827;9,5170879;41,6139221;5,2091217;5,4701924;2046-07-01
"500";8;2046;100840,984375;52,1445198;65,2887115;9,5917625;41,9456367;5,247457;5,4920254;2046-08-01
"501";9;2046;101347,0703125;52,3881645;65,7642365;9,6622639;42,2592354;5,2828813;5,5130649;2046-09-01
"502";10;2046;101353,03125;52,3902817;65,7650681;9,66325;42,2610893;5,283083;5,5136051;2046-10-01
"503";11;2046;101357,4375;52,3905334;65,7650681;9,66325;42,2609596;5,283102;5,5136595;2046-11-01
"504";12;2046;101362,046875;52,3906364;65,7650681;9,66325;42,2609215;5,2831092;5,5136757;2046-12-01
"505";1;2047;101366,28125;52,3906937;65,7650681;9,66325;42,2609024;5,283113;5,5136843;2047-01-01
"506";2;2047;101370,53125;52,3907433;65,7650681;9,66325;42,2608948;5,2831206;5,5136976;2047-02-01
"507";3;2047;101379;52,3909149;65,7650681;9,66325;42,2608795;5,2831602;5,5137482;2047-03-01
"508";4;2047;101550,625;52,4102783;65,7754288;9,6644163;42,2888336;5,2858686;5,5166183;2047-04-01
"509";5;2047;102655,1484375;52,9554939;66,2045364;9,7223196;42,5335884;5,3290601;5,5577426;2047-05-01
"510";6;2047;104171,2890625;53,7992897;67,322319;9,8932381;43,3249054;5,4076724;5,6316018;2047-06-01
"511";7;2047;104830,703125;54,1192017;67,8767242;9,980463;43,7151718;5,4560161;5,6532612;2047-07-01
"512";8;2047;105379,875;54,3821068;68,3771515;10,0540667;44,043644;5,4952846;5,674202;2047-08-01
"513";9;2047;105901,625;54,6334572;68,8502426;10,1235666;44,3541603;5,5313344;5,6925592;2047-09-01
"514";10;2047;105923,78125;54,6379585;68,8619385;10,1263666;44,3601379;5,5318518;5,6937566;2047-10-01
"515";11;2047;105927,84375;54,6382446;68,8619385;10,1263666;44,360054;5,5318737;5,6938181;2047-11-01
"516";12;2047;105931,96875;54,6383591;68,8619385;10,1263657;44,3599968;5,5318813;5,6938367;2047-12-01
"517";1;2048;105935,640625;54,6384163;68,8619385;10,1263666;44,3599815;5,5318851;5,6938453;2048-01-01
"518";2;2048;105939,3046875;54,6384697;68,8619385;10,1263657;44,3599739;5,5318937;5,6938591;2048-02-01
"519";3;2048;105946,671875;54,6386337;68,8619385;10,1263657;44,3599586;5,5319324;5,6939101;2048-03-01
"520";4;2048;106113,140625;54,6590652;68,8725204;10,1275663;44,3907089;5,5347791;5,6968899;2048-04-01
"521";5;2048;107491,75;55,364727;69,4395828;10,2069759;44,7318268;5,5971804;5,7551003;2048-05-01
"522";6;2048;108911,8046875;56,1342545;70,5036316;10,3638372;45,4575882;5,6717982;5,8252435;2048-06-01
"523";7;2048;109575,734375;56,4567871;71,0596771;10,4478035;45,8351097;5,7190309;5,8490434;2048-07-01
"524";8;2048;110129,5703125;56,7229767;71,5461655;10,5186605;46,1529541;5,7587008;5,8699279;2048-08-01
"525";9;2048;110655,8125;56,9772301;72,0063553;10,5856094;46,4536133;5,7961259;5,8873897;2048-09-01
"526";10;2048;110680,484375;56,9896317;72,0156555;10,5886135;46,4643326;5,7966766;5,8887467;2048-10-01
"527";11;2048;110684,140625;56,9898872;72,0156555;10,5887156;46,4643211;5,7966962;5,8888021;2048-11-01
"528";12;2048;110687,703125;56,9899864;72,0156555;10,5887156;46,4642639;5,7967033;5,8888187;2048-12-01
"529";1;2049;110691,25;56,9900475;72,0156555;10,5887156;46,4642487;5,7967076;5,8888283;2049-01-01
"530";2;2049;110694,828125;56,9901085;72,0156555;10,5887156;46,464241;5,7967162;5,8888421;2049-02-01
"531";3;2049;110701,9453125;56,9902763;72,0156555;10,5887156;46,4642258;5,7967558;5,8888946;2049-03-01
"532";4;2049;110869,6953125;57,0121002;72,0264893;10,5899429;46,4959068;5,7996802;5,8919468;2049-04-01
"533";5;2049;112392,6640625;57,7880745;72,6655807;10,6803169;46,8855743;5,8718104;5,9588156;2049-05-01
"534";6;2049;113763,0078125;58,5131989;73,7033691;10,829792;47,5745277;5,9442639;6,0181055;2049-06-01
"535";7;2049;114445,21875;58,8409004;74,2754135;10,9140148;47,9529724;5,9918957;6,0394311;2049-07-01
"536";8;2049;115015,3828125;59,1121864;74,7668152;10,9851732;48,2720451;6,0319624;6,061255;2049-08-01
"537";9;2049;115621,5;59,4083824;75,2766418;11,0585203;48,602932;6,0737877;6,0868912;2049-09-01
"538";10;2049;115647,171875;59,4211311;75,2891617;11,0615625;48,6167183;6,0745139;6,0882926;2049-10-01
"539";11;2049;115650,75;59,4213943;75,2891617;11,0617304;48,6167221;6,0745325;6,0883493;2049-11-01
"540";12;2049;115654,1875;59,4214935;75,2891617;11,0617304;48,6166611;6,0745392;6,088366;2049-12-01
"541";1;2050;115657,40625;59,4215469;75,2891617;11,0617304;48,6166496;6,0745435;6,0883746;2050-01-01
"542";2;2050;115660,625;59,4216003;75,2891617;11,0617304;48,6166382;6,0745521;6,0883884;2050-02-01
"543";3;2050;115667,0625;59,4217682;75,2891617;11,0617304;48,6166153;6,0745893;6,0884385;2050-03-01
"544";4;2050;115832,75;59,4431725;75,2999573;11,0629482;48,6501083;6,0775309;6,0914884;2050-04-01
"545";5;2050;117591,296875;60,343441;76,052536;11,170785;49,1180649;6,1657233;6,1726756;2050-05-01
"546";6;2050;118798,4375;60,9656677;76,9789276;11,3021345;49,7219086;6,229898;6,2335348;2050-06-01
"547";7;2050;119405,859375;61,2496376;77,4956665;11,3770618;50,0577888;6,2722001;6,2521644;2050-07-01
"548";8;2050;119989,28125;61,5273933;77,9857407;11,4475088;50,374897;6,3123188;6,2733684;2050-08-01
"549";9;2050;120545,3515625;61,7933846;78,450737;11,5142717;50,6757469;6,3504295;6,2923903;2050-09-01
"550";10;2050;120571,84375;61,8064995;78,4658051;11,5173206;50,6895943;6,3512578;6,2938361;2050-10-01
"551";11;2050;120575,09375;61,806736;78,4658051;11,5175142;50,689743;6,3512745;6,2938871;2050-11-01
"552";12;2050;120578,1875;61,8068275;78,4658051;11,5175142;50,689682;6,3512807;6,2939034;2050-12-01
"553";1;2051;120581,171875;61,806881;78,4658051;11,5175142;50,6896706;6,3512845;6,2939119;2051-01-01
"554";2;2051;120584,171875;61,8069267;78,4658051;11,5175142;50,6896553;6,3512921;6,2939248;2051-02-01
"555";3;2051;120590,15625;61,8070869;78,4658051;11,5175142;50,6896324;6,3513269;6,2939715;2051-03-01
"556";4;2051;120751,734375;61,8278656;78,476181;11,5186787;50,7230721;6,354156;6,2968917;2051-04-01
"557";5;2051;122530,140625;62,7277451;79,2394943;11,6277561;51,1967926;6,4436312;6,3790331;2051-05-01
"558";6;2051;123250,4765625;63,0725861;79,8271942;11,711504;51,5752869;6,4838734;6,3984442;2051-06-01
"559";7;2051;123866,546875;63,3597527;80,3429794;11,7855406;51,9077606;6,5260048;6,4156284;2051-07-01
"560";8;2051;124460,078125;63,6411438;80,8318405;11,8553953;52,2227135;6,5661001;6,4373879;2051-08-01
"561";9;2051;125026,0078125;63,9106178;81,2959976;11,9216385;52,5217018;6,6042085;6,4568415;2051-09-01
"562";10;2051;125051,625;63,9231224;81,3144073;11,9245453;52,5349083;6,6051307;6,4581804;2051-10-01
"563";11;2051;125054,6484375;63,923336;81,3144073;11,9247704;52,5352249;6,6051464;6,4582295;2051-11-01
"564";12;2051;125057,5078125;63,9234276;81,3144073;11,9247704;52,5351639;6,6051531;6,4582453;2051-12-01
"565";1;2052;125060,2734375;63,9234772;81,3144073;11,9247704;52,5351448;6,6051564;6,4582529;2052-01-01
"566";2;2052;125063,0390625;63,9235344;81,3144073;11,9247704;52,5351334;6,6051631;6,4582653;2052-02-01
"567";3;2052;125068,5859375;63,9236755;81,3144073;11,9247704;52,5351105;6,6051965;6,4583092;2052-03-01
"568";4;2052;125227,1875;63,9439125;81,3245621;11,9259043;52,5688362;6,6079717;6,4611573;2052-04-01
"569";5;2052;127118,5234375;64,8911285;82,1480637;12,0442963;53,0842705;6,706111;6,5508132;2052-05-01
"570";6;2052;127850,8984375;65,2387619;82,7335892;12,1271887;53,4591827;6,7469459;6,5704608;2052-06-01
"571";7;2052;128475,0390625;65,5278549;83,2450943;12,20012;53,787056;6,788784;6,5889163;2052-07-01
"572";8;2052;129078,265625;65,8116913;83,7317123;12,2691908;54,098774;6,8287406;6,610383;2052-08-01
"573";9;2052;129653,40625;66,083374;84,1938248;12,3347082;54,3947411;6,8667235;6,6296926;2052-09-01
"574";10;2052;129681,1640625;66,0968628;84,2154617;12,3377457;54,4085655;6,8678603;6,6311927;2052-10-01
"575";11;2052;129687,890625;66,0989914;84,2159348;12,3381252;54,4093513;6,8678846;6,6312637;2052-11-01
"576";12;2052;129690,6953125;66,0992126;84,2159348;12,3381252;54,4093513;6,8678989;6,6313004;2052-12-01
"577";1;2053;129693,296875;66,0993042;84,2159348;12,3381252;54,4093208;6,8679056;6,6313148;2053-01-01
"578";2;2053;129695,9375;66,0993881;84,2159348;12,3381252;54,4093018;6,8679175;6,6313372;2053-02-01
"579";3;2053;129701,2109375;66,099617;84,2159348;12,3381252;54,4092598;6,8679719;6,6314087;2053-03-01
"580";4;2053;129898,34375;66,1344299;84,231636;12,3399811;54,4582176;6,8727851;6,6362166;2053-04-01
"581";5;2053;133232,671875;67,7282944;86,1314697;12,6284599;55,7409668;7,075069;6,8790708;2053-05-01
"582";6;2053;134397,984375;68,3060837;87,0065002;12,7499199;56,2979698;7,1480627;6,9192252;2053-06-01
"583";7;2053;135119,515625;68,6462784;87,5793304;12,8308182;56,6636925;7,1951871;6,9391646;2053-07-01
"584";8;2053;135725,25;68,9302444;88,063118;12,8992624;56,9726601;7,2349281;6,961216;2053-08-01
"585";9;2053;136302,21875;69,2016907;88,5222397;12,9641438;57,2658119;7,2726755;6,9810457;2053-09-01
"586";10;2053;136327,53125;69,2138138;88,5420303;12,9669237;57,2784348;7,2743092;6,982348;2053-10-01
"587";11;2053;136334,140625;69,2159042;88,5429688;12,9673424;57,2794037;7,2743754;6,9824171;2053-11-01
"588";12;2053;136336,84375;69,2161102;88,5429688;12,9673424;57,2794075;7,2743893;6,9824529;2053-12-01
"589";1;2054;136339,09375;69,2161942;88,5429688;12,9673424;57,279377;7,2743955;6,9824667;2054-01-01
"590";2;2054;136341,390625;69,2162781;88,5429688;12,9673424;57,2793465;7,2744074;6,9824872;2054-02-01
"591";3;2054;136345,96875;69,216507;88,5429688;12,9673424;57,2792969;7,2744584;6,9825559;2054-03-01
"592";4;2054;136543,265625;69,2507477;88,5587921;12,9692183;57,3306084;7,2794161;6,9874425;2054-04-01
"593";5;2054;138546,546875;70,2419662;89,6305847;13,1512136;58,1333656;7,4025826;7,1398115;2054-05-01
"594";6;2054;139661,109375;70,7882919;90,4582901;13,2656555;58,6586227;7,4716902;7,1697335;2054-06-01
"595";7;2054;140383,15625;71,1282654;91,0196915;13,3444118;59,0158463;7,5180287;7,1888595;2054-07-01
"596";8;2054;140989,515625;71,4123764;91,49366;13,4110117;59,317524;7,5570984;7,2104936;2054-08-01
"597";9;2054;141566,109375;71,6833191;91,9429779;13,4740887;59,6034584;7,5941653;7,2299099;2054-09-01
"598";10;2054;141591,03125;71,6951752;91,9621048;13,4767618;59,6156311;7,5957489;7,2311678;2054-10-01
"599";11;2054;141597,296875;71,6972427;91,9635086;13,4771948;59,6167221;7,5958347;7,2312317;2054-11-01
"600";12;2054;141599,65625;71,6974182;91,9635086;13,4771948;59,6167336;7,5958467;7,2312622;2054-12-01
"601";1;2055;141601,78125;71,6975021;91,9635086;13,4771948;59,6166954;7,5958529;7,2312756;2055-01-01
"602";2;2055;141603,96875;71,6975784;91,9635086;13,4771948;59,6166725;7,5958652;7,2312951;2055-02-01
"603";3;2055;141608,3125;71,6977921;91,9635086;13,4771948;59,6166191;7,5959134;7,2313609;2055-03-01
"604";4;2055;141803,1875;71,7322693;91,9790039;13,479023;59,6675987;7,6007643;7,2361217;2055-04-01
"605";5;2055;144086,5;72,8628845;93,1948547;13,6850109;60,5790596;7,7392993;7,4087276;2055-05-01
"606";6;2055;144775,0625;73,1840973;93,7287827;13,7598286;60,9180603;7,7833271;7,4320536;2055-06-01
"607";7;2055;145401,234375;73,4728165;94,2205124;13,8290005;61,2305107;7,8237519;7,4488597;2055-07-01
"608";8;2055;145687;73,5889435;94,4735031;13,8658104;61,3923569;7,8439822;7,4605236;2055-08-01
"609";9;2055;145969,09375;73,7055054;94,7197723;13,9015074;61,549778;7,8637366;7,4704885;2055-09-01
"610";10;2055;145995,21875;73,7179413;94,7395706;13,9042625;61,5623207;7,8653774;7,4717879;2055-10-01
"611";11;2055;146001,34375;73,7199554;94,7412186;13,9047079;61,5635071;7,8654752;7,471849;2055-11-01
"612";12;2055;146003,578125;73,7201233;94,7412186;13,9047079;61,5635262;7,8654866;7,4718785;2055-12-01
"613";1;2056;146005,609375;73,7202072;94,7412186;13,9047079;61,5634842;7,8654923;7,4718919;2056-01-01
"614";2;2056;146007,671875;73,7202911;94,7412186;13,9047079;61,5634613;7,8655038;7,4719114;2056-02-01
"615";3;2056;146011,796875;73,7204971;94,7412186;13,9047079;61,5634155;7,8655505;7,4719763;2056-03-01
"616";4;2056;146207,78125;73,7519379;94,7568512;13,906558;61,6153412;7,8704944;7,4767976;2056-04-01
"617";5;2056;148534,390625;74,8970337;95,9991989;14,1170349;62,5474358;8,0106392;7,6531291;2056-05-01
"618";6;2056;149664,265625;75,4446487;96,8258209;14,2306919;63,0691948;8,0796785;7,7108669;2056-06-01
"619";7;2056;150291,890625;75,733223;97,3139114;14,2991257;63,3785248;8,1198339;7,7277293;2056-07-01
"620";8;2056;150903,0625;76,0176926;97,7827682;14,3645878;63,675415;8,158534;7,7494688;2056-08-01
"621";9;2056;151482,171875;76,2878265;98,2259598;14,4264145;63,955986;8,195138;7,7689624;2056-09-01
"622";10;2056;151507,953125;76,3000259;98,2453613;14,4291096;63,9682617;8,1967478;7,7702465;2056-10-01
"623";11;2056;151513,96875;76,3020401;98,2472458;14,4295673;63,9695282;8,1968575;7,7703066;2056-11-01
"624";12;2056;151516,09375;76,3022003;98,2472458;14,4295673;63,9695435;8,196867;7,7703342;2056-12-01
"625";1;2057;151518;76,3022766;98,2472458;14,4295673;63,9695015;8,1968727;7,7703481;2057-01-01
"626";2;2057;151519,9375;76,3023376;98,2472458;14,4295673;63,9694862;8,1968832;7,7703667;2057-02-01
"627";3;2057;151523,84375;76,302536;98,2472458;14,4295673;63,9694328;8,196928;7,7704277;2057-03-01
"628";4;2057;151719,390625;76,333519;98,2626953;14,4313822;64,0214386;8,2018042;7,7751632;2057-04-01
"629";5;2057;154103,53125;77,4934998;99,5364227;14,6466217;64,9747849;8,3438654;7,9555802;2057-05-01
"630";6;2057;155325,375;78,0814362;100,4169464;14,7669964;65,527626;8,4174442;8,0174446;2057-06-01
"631";7;2057;155961,390625;78,3717422;100,904953;14,8350973;65,8354721;8,4576025;8,0345249;2057-07-01
"632";8;2057;156229,359375;78,4791946;101,1386185;14,8689404;65,984169;8,4762821;8,0459232;2057-08-01
"633";9;2057;156587,359375;78,6344376;101,4287567;14,9101048;66,1679001;8,4998541;8,0592194;2057-09-01
"634";10;2057;156613,25;78,6465607;101,4480286;14,9127703;66,1800308;8,5014515;8,0605001;2057-10-01
"635";11;2057;156619,1875;78,6485519;101,4501648;14,9132414;66,1813812;8,5015717;8,0605583;2057-11-01
"636";12;2057;156621,1875;78,6487045;101,4501648;14,9132414;66,1813965;8,5015812;8,060586;2057-12-01
"637";1;2058;156622,984375;78,6487732;101,4501648;14,9132414;66,181366;8,501586;8,0605984;2058-01-01
"638";2;2058;156624,828125;78,6488495;101,4501648;14,9132414;66,1813354;8,5015974;8,0606155;2058-02-01
"639";3;2058;156628,484375;78,6490402;101,4501572;14,9132414;66,181282;8,5016384;8,0606737;2058-03-01
"640";4;2058;156819,6875;78,6806412;101,4650955;14,9149914;66,2324829;8,5063581;8,0652351;2058-04-01
"641";5;2058;160128,40625;80,3049469;103,216011;15,2099972;67,5460281;8,7006016;8,3128929;2058-05-01
"642";6;2058;161608,921875;81,0225067;104,2655563;15,3526525;68,2037048;8,7886209;8,3870697;2058-06-01
"643";7;2058;162681,8125;81,5340042;105,0422211;15,4589825;68,6912079;8,8534155;8,4569454;2058-07-01
"644";8;2058;162985,375;81,6604767;105,2966003;15,4954166;68,8525696;8,8739195;8,468976;2058-08-01
"645";9;2058;163570,75;81,9313278;105,7359467;15,5562935;69,1291122;8,9102507;8,4901028;2058-09-01
"646";10;2058;163596,90625;81,9435883;105,7552795;15,558959;69,1412735;8,9118557;8,4914284;2058-10-01
"647";11;2058;163602,71875;81,9455719;105,7575607;15,5594358;69,1426773;8,9119844;8,4914856;2058-11-01
"648";12;2058;163604,625;81,9457169;105,7575607;15,5594358;69,1426849;8,911993;8,4915123;2058-12-01
"649";1;2059;163606,421875;81,9458008;105,7575607;15,5594358;69,1426468;8,9119997;8,4915247;2059-01-01
"650";2;2059;163608,25;81,9458847;105,7575607;15,5594358;69,1426163;8,9120102;8,4915428;2059-02-01
"651";3;2059;163611,890625;81,9460754;105,7575607;15,5594358;69,1425705;8,9120541;8,4916058;2059-03-01
"652";4;2059;163808,9375;81,977005;105,7732239;15,5612812;69,1954651;8,917058;8,4964304;2059-04-01
"653";5;2059;165992,046875;83,0248795;106,9550095;15,761796;70,0832367;9,0465221;8,6564054;2059-05-01
"654";6;2059;167409,140625;83,7055054;107,9584274;15,8980627;70,7101059;9,1305065;8,7277308;2059-06-01
"655";7;2059;168048,296875;83,9957123;108,4431992;15,9654341;71,0146866;9,1704121;8,7472057;2059-07-01
"656";8;2059;168672,796875;84,2823486;108,9108429;16,0301571;71,3082047;9,2090206;8,7689667;2059-08-01
"657";9;2059;169263,65625;84,5540466;109,352417;16,0912323;71,5853195;9,2454977;8,7876749;2059-09-01
"658";10;2059;169289,703125;84,5661697;109,3716278;16,0938759;71,5973663;9,2470884;8,7889767;2059-10-01
"659";11;2059;169295,5625;84,5681458;109,374054;16,094368;71,5988388;9,2472258;8,7890348;2059-11-01
"660";12;2059;169297,46875;84,5682907;109,374054;16,094368;71,5988617;9,2472353;8,7890615;2059-12-01
"661";1;2060;169299,03125;84,5683594;109,374054;16,094368;71,5988083;9,2472401;8,789072;2060-01-01
"662";2;2060;169300,625;84,568428;109,374054;16,094368;71,598793;9,2472496;8,7890892;2060-02-01
"663";3;2060;169303,828125;84,5686111;109,374054;16,094368;71,598732;9,2472887;8,7891436;2060-03-01
"664";4;2060;169492,1875;84,5988464;109,3887329;16,0960865;71,650116;9,2519903;8,7936344;2060-04-01
"665";5;2060;171821,703125;85,7156448;110,6563187;16,3116608;72,6074219;9,388876;8,9739847;2060-05-01
"666";6;2060;173016,5;86,2831345;111,5037842;16,4268055;73,1364899;9,4597311;9,0351562;2060-06-01
"667";7;2060;173644,875;86,5689011;111,9739914;16,4918633;73,4314041;9,498539;9,0568333;2060-07-01
"668";8;2060;174261,03125;86,8519516;112,4296265;16,554657;73,7168732;9,5362492;9,0787611;2060-08-01
"669";9;2060;174843,1875;87,1197433;112,8593674;16,6138458;73,9860764;9,5718317;9,0968409;2060-09-01
"670";10;2060;174869,125;87,131813;112,8782654;16,616436;73,9979019;9,5734005;9,0981913;2060-10-01
"671";11;2060;174874,6875;87,1337357;112,8808136;16,6169186;73,9994202;9,5735474;9,0982456;2060-11-01
"672";12;2060;174876,375;87,1338654;112,8808136;16,6169186;73,9994431;9,573555;9,0982676;2060-12-01
